name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
Guajira guantanamera,Gracias Compay (The Definitive Collection),Compay Segundo,2WAB0B0l3rvZlpOB2ffdr2,2003-08-25,52,312120,0.763,0.46,0.602,2.41e-06,0.112,0.668,-6.263,0.031,127.477,9,4,study
Summertime,Latin Jazz Lounge,Various Artists,0XL0j2T7CMEJFLfWvwDP5J,2013-09-24,0,424880,0.521,0.256,0.711,0.815,0.0109,0.869,-6.586,0.0346,150.442,9,4,study
Como Fue (feat. Bobby Carcassés),Live in Cuba,Jazz At Lincoln Center Orchestra,23DTCcj8R5BHYgsprq5ngD,2015-08-21,40,417302,0.446,0.795,0.527,0.000709,0.722,0.591,-8.009,0.049,81.5,10,4,study
Batida diferente,Latin Fever,Herbie Mann,6IdTeV8TfNABByZ3bUEUV6,2005-07-26,40,314546,0.723,0.824,0.341,0.912,0.168,0.88,-16.29,0.13,91.704,8,4,study
Mambo Inn (Remastered),Anthology,Grant Green,2iQzD2Nsu682Ta394Zkyc1,2014-04-02,0,352693,0.654,0.81,0.635,1.42e-06,0.0949,0.743,-10.315,0.0404,101.042,0,4,study
Águas De Março,Antonio Carlos Jobim: Finest Hour,Antônio Carlos Jobim,3IvzsLgMv2eF5eSXoeP7Xm,2000-01-01,0,214866,0.649,0.819,0.375,0,0.12,0.527,-14.795,0.134,143.807,3,4,study
Azucar,Azucar Pa' Ti,Eddie Palmieri,3zDLckmowAL02zO0tbGqIX,1965,0,575200,0.462,0.322,0.796,0.0038,0.0709,0.53,-8.308,0.0339,108.37,2,4,study
Come Fly With Me,¡Oye Frank! Sonata Latina Tribute Orchestra,¡Oye Frank! Sonata Latina Tribute Orchestra,6OPXHnJY3NMn5Qr6K1Qqty,2015-03-24,0,180413,0.826,0.559,0.624,0,0.083,0.886,-6.698,0.0447,142.027,11,4,study
Corcovado - Quiet Nights Of Quiet Stars,Getz/Gilberto (Classics International Version),Stan Getz,5i2sgqnzaxYpvXmGAB592h,1964-04,0,253933,0.524,0.957,0.108,0.00123,0.139,0.322,-18.361,0.0493,127.982,0,4,study
Coco seco,Ki-Ku-Ki-Kan,Tito Puente,6CB84blwqVQ5V1KLoRhziw,2013-09-13,27,142654,0.505,0.793,0.708,0.00574,0.112,0.847,-9.706,0.135,188.962,5,4,study
"Ay, Mamá Inés",Tocororo,Alfredo Rodriguez,5eeZItvyhs0zNAN17uDnPM,2016-03-04,40,194706,0.794,0.669,0.362,0.881,0.0941,0.806,-13.089,0.0879,87.083,2,4,study
Timelessness,Timelessness,Wynton Marsalis,2VwfXCnHVAl1EgtEnM3leG,2019-03-08,21,228600,0.698,0.811,0.367,0.902,0.287,0.659,-9.846,0.0752,124.026,5,4,study
Atlantic Oscillations,Atlantic Oscillations,Quantic,2qJrhIwk58tTBSLI85VCJe,2019-03-12,48,351146,0.702,0.00833,0.827,0.86,0.0884,0.857,-8.882,0.068,121.004,7,4,study
Call On Me - Radio Edit,Call On Me,Eric Prydz,3uLSUZEmTY50H6Kw17lpfW,2004-09-13,0,171360,0.597,0.00427,0.837,0.00114,0.839,0.447,-6.518,0.375,126.342,10,4,energetic
"World, Hold On",Western Dream,Bob Sinclar,6yeO8fapOJGqL8Hr0Da2l3,2006,58,401360,0.727,0.0809,0.889,3.42e-05,0.198,0.656,-3.277,0.093,127.011,8,4,energetic
Push The Feeling On - Mk Dub Revisited Edit,Push The Feeling On,Nightcrawlers,1EWsVHU4FNAdtN4R8FETag,1995,73,243160,0.793,0.028,0.5,1.96e-05,0.186,0.833,-13.108,0.0319,123.017,6,4,energetic
Chameleon,Chameleon,PNAU,71xBBa1fydRkvDpx6pUumx,2017-03-31,48,198320,0.563,0.002,0.938,0.000377,0.314,0.196,-3.194,0.0649,119.857,4,4,energetic
This Girl - Kungs Vs. Cookin' On 3 Burners,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,4AOpEhqA7zHxQjkHmRrAp7,2016-02-19,1,195561,0.79,0.0807,0.705,4.81e-05,0.251,0.501,-4.684,0.0383,121.969,0,4,energetic
No Money,No Money,Galantis,0gb1J5UrTpzaU1s3nupgCd,2016-04-01,72,189126,0.671,0.0282,0.916,0.00762,0.24,0.803,-4.014,0.0397,126.01,6,4,energetic
Peanut Butter Jelly,Pharmacy,Galantis,3aIhJDHxr1kgTSnutJxPTH,2015-06-05,67,203133,0.708,0.00104,0.945,0.0803,0.227,0.545,-3.247,0.234,127.96,5,4,energetic
Intoxicated - Radio Edit,Intoxicated (Radio Edit),Martin Solveig,03tJhmP71vPD7pIenJlWJ6,2015-02-23,0,159560,0.792,0.00435,0.688,0.00477,0.0972,0.502,-4.008,0.0386,124.987,0,4,energetic
Pumped Up,Pumped Up,Klingande,6lFbdi743kgerMZDjSqbuA,2017-09-08,51,177073,0.732,0.00719,0.734,1.49e-05,0.34,0.643,-6.423,0.107,123.033,0,4,energetic
Bullit,Bullit,Watermät,33bcW1XeylGhLZQBlxxgbj,2014-05-31,0,194877,0.563,0.291,0.809,0.175,0.0901,0.366,-3.97,0.0874,121.965,0,4,energetic
Changes,Changes,Faul & Wad Ad,7InLmQLA7t5hvV8DtkdOWk,2014-03-23,0,344186,0.82,0.00876,0.694,0.714,0.0626,0.247,-8.25,0.0379,125.993,3,4,energetic
Million Voices - Radio Edit,Million Voices,Otto Knows,4IdCX8mGmi8kJD5az6HqRL,2012-01-01,0,192866,0.582,0.0022,0.894,0.0223,0.0664,0.0694,-6.298,0.041,125.946,8,4,energetic
Free - Mood II Swing Radio Edit,Free,Ultra Naté,0dc6CJ6BsiKxyPvW4yABLo,1997,62,233293,0.756,0.00405,0.915,0.000171,0.0371,0.741,-6.094,0.0371,124.97,8,4,energetic
I Feel Love,I Feel Love,Sam Smith,29MOOOmMRPeWyPwKQFoF5t,2019-11-01,71,254453,0.719,0.00645,0.708,0.201,0.064,0.256,-7.418,0.0417,126.015,0,4,energetic
Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),Calvin Harris,5itOtNx0WxtJmi1TQ3RuRd,2019-01-11,80,229184,0.807,0.016,0.887,0.000503,0.0811,0.606,-4.311,0.0361,122.015,1,4,energetic
Harder (with Bebe Rexha),Snacks,Jax Jones,5RgBnDtHKFHgtVdqabjGE3,2019-07-12,73,159760,0.906,0.0899,0.833,0,0.154,0.752,-3.027,0.0729,104.017,5,4,energetic
Maniac,Flashdance (Original Soundtrack From The Motion Picture),Various Artists,0QKfiqpEU4h9ycPSzIFwYe,1983-04-11,77,244706,0.617,0.0891,0.533,4.04e-06,0.0415,0.835,-11.516,0.0651,158.86,3,4,energetic
Does Your Mother Know,ABBA Gold,ABBA,45EaIq9lKyoQxxTjFkiGbl,2008-01-01,63,193560,0.703,0.0504,0.824,9.19e-05,0.097,0.971,-5.17,0.0364,135.24,7,4,energetic
POWER,My Beautiful Dark Twisted Fantasy,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,2010-11-22,80,292093,0.542,0.0161,0.914,0,0.744,0.576,-4.747,0.113,153.993,0,4,energetic
Thunder & Lightning,Peace Is The Mission (Extended),Major Lazer,5eOov2ei3fGGx4IT2MFgRM,2015-11-27,0,237653,0.542,0.0354,0.961,0.00153,0.177,0.407,-1.352,0.124,159.915,6,4,energetic
Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,5T8EDUDqKcs6OSOwEsfqG7,1978-11-10,84,209413,0.559,0.0475,0.868,0.000176,0.776,0.609,-5.276,0.17,156.295,5,4,energetic
Flower,Play & Play: B Sides,Moby,60rIdEPDrzyLiLC0icp3xz,2008-06-02,52,206293,0.686,0.19,0.61,0.000931,0.071,0.766,-5.902,0.0262,80.567,7,4,energetic
Light It Up (feat. Nyla & Fuse ODG) [Remix],Peace Is The Mission : Extended,Major Lazer,1pjvlYOMIg1NhGQbM6iwrY,2015-11-27,74,166138,0.747,0.0375,0.877,0.000833,0.233,0.752,-3.782,0.0664,107.991,9,4,energetic
Rock This Party - Everybody Dance Now,Rock This Party (Everybody Dance Now),Bob Sinclar,0Qn0i8df7Q76ej3RAXAtI2,2006-08-22,69,245466,0.893,0.0714,0.823,0,0.0509,0.902,-3.708,0.122,128.009,5,4,energetic
Love on Me,The Aviary,Galantis,3bvjsHQd792zIO4SKFxXKs,2017-09-15,59,205026,0.485,0.113,0.91,0,0.138,0.649,-2.096,0.0977,124.18,9,4,energetic
Destination Calabria - Radio Edit,Destination Calabria,Alex Gaudino,5TmFTHZp7HjBXjjsFvCY6h,2007-02-19,74,223111,0.627,0.0015,0.954,0.000814,0.292,0.312,-4.804,0.0425,128.016,2,4,energetic
Pjanoo - Radio Edit,Pjanoo,Eric Prydz,0F2BxpbxH8Yc3pLub48hrb,2008-08-29,69,157432,0.604,0.000563,0.874,0.812,0.112,0.835,-4.949,0.0295,125.99,7,4,energetic
Rise Up - Radio Edit,Rise Up (The Remixes),Yves Larock,2YdX7PEziOImkySNDWsaKM,2015-11-20,63,170760,0.655,0.000658,0.798,0,0.335,0.855,-7.137,0.131,128.103,2,4,energetic
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,3tjFYV6RSFtuktYl3ZtYcq,2020-07-24,100,140525,0.7,0.221,0.722,0,0.272,0.756,-3.558,0.0369,90.989,7,4,energetic
Hotstepper,Hotstepper,John Gibbons,7DC0O3pMpDFefdk51dr7pU,2019-06-07,60,155316,0.647,0.023,0.973,3.2e-06,0.732,0.595,-3.642,0.0494,116.962,11,4,energetic
Baianá,The Ringmaster,Bakermat,780be5fB7823aHG06mwTat,2020-10-09,72,180842,0.587,0.000754,0.722,0.668,0.543,0.466,-6.983,0.0709,121.964,2,4,energetic
Hey Ya! - Radio Mix / Club Mix,Speakerboxxx/The Love Below,Outkast,5WQ1hIc5d2EVbRQ8qsj8Uh,2003-09-23,2,235213,0.719,0.0588,0.967,0.000249,0.206,0.964,-2.435,0.0552,79.505,0,4,energetic
Paper Planes,Paper Planes,M.I.A.,3ZlFUr0RBrUYYsmlcFvD0e,2008-10-13,45,205200,0.447,0.033,0.848,7.46e-05,0.65,0.485,-6.175,0.222,172.253,2,4,energetic
Nude,Aurora,Evren Furtuna,5eqnJ4W2scqMKadnTu6jDF,2020-11-12,35,426000,0.806,0.00484,0.534,0.895,0.0583,0.622,-9.61,0.0487,120.017,9,4,energetic
Take on Me,Hunting High and Low,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,1985-06-01,86,225280,0.573,0.018,0.902,0.00125,0.0928,0.876,-7.638,0.054,84.412,6,4,energetic
Superstar,Superstar,David Puentez,5gFCFZnV0QTt1YfjY7dJBY,2020-03-05,73,165000,0.727,0.0624,0.725,0,0.1,0.468,-6.198,0.203,119.965,0,4,energetic
RITMO (Bad Boys For Life),Translation,Black Eyed Peas,4NCsrTzgVfsDo8nWyP8PPc,2020-06-18,53,214934,0.723,0.0259,0.704,0.00109,0.792,0.684,-7.088,0.0571,105.095,10,4,energetic
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2Wo6QQD1KMDWeFkkjLqwx5,2019-09-13,74,176218,0.785,0.0149,0.721,0.00432,0.285,0.894,-5.457,0.0506,121.962,8,4,energetic
Tusa,Tusa,KAROL G,7k4t7uLgtOxPwTpFmtJNTY,2019-11-07,91,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4,energetic
Tattoo - Remix with Camilo,Tattoo (Remix with Camilo),Rauw Alejandro,4ZRrLHqzhGRXYj2qcB4s5S,2020-07-09,89,222680,0.848,0.0413,0.637,0,0.0521,0.698,-5.132,0.156,96.988,9,4,energetic
Astronomia,Astronomia,Tony Igy,5WYB4aZkflwjAApBoDCYkz,2020-10-09,74,156888,0.697,0.0424,0.81,0.000233,0.322,0.558,-5.128,0.0669,125.979,6,4,energetic
Dernière Danse,Dernière Danse,Ugg'A,1vAV6VetPyNCZkqeYtvyxj,2020-10-23,62,197760,0.841,0.0148,0.737,0.0125,0.138,0.278,-6.646,0.0563,124.991,5,4,energetic
Dreams (feat. Lanie Gardner),Dreams (feat. Lanie Gardner),David Guetta,5ovAmYzYLeEmOX6P3bmlzV,2020-12-04,75,204102,0.61,0.0904,0.896,0.000157,0.0943,0.0723,-4.471,0.0384,128.056,9,4,energetic
Don't Say Goodbye (feat. Tove Lo),Don't Say Goodbye (feat. Tove Lo),Alok,0GTPmh5G40joBg93vcSQNq,2020-09-25,83,186700,0.698,0.00829,0.719,4.01e-06,0.326,0.364,-4.923,0.0455,120.062,0,4,energetic
Seven Nation Army,Seven Nation Army,DMNDS,6Htqsoq5u7Z4a8hqWfMRXY,2020-11-20,71,133000,0.784,0.214,0.802,0.023,0.445,0.522,-3.673,0.0666,124.941,4,4,energetic
Disturbia (feat. Lunis),Disturbia (feat. Lunis),USAI,7gMHLqcoQLeAaLNpOKlt05,2020-10-16,62,185365,0.719,0.577,0.647,3.86e-06,0.183,0.625,-6.737,0.0296,122.997,11,4,energetic
Like A Prayer,Like A Prayer,Galwaro,6HjdL6nsBMykh2ehTv1kbb,2020-10-02,75,164160,0.573,0.00207,0.855,2.03e-05,0.39,0.15,-4.447,0.0413,125.001,5,4,energetic
My Head & My Heart - Jonas Blue Remix,My Head & My Heart (Jonas Blue Remix),Ava Max,7x74XLYJqptDCmY4y3FaVh,2020-12-10,70,179512,0.675,0.0025,0.899,8.33e-05,0.298,0.344,-4.787,0.0391,123.034,9,4,energetic
Nobody,Nobody,NOTD,7GiozRoMk95aFl1WbrDdjX,2020-10-30,73,143952,0.818,0.0166,0.773,7.64e-06,0.377,0.878,-5.714,0.0579,122.016,8,4,energetic
Taste,Taste,TooManyLeftHands,0jcDf2K7yJsRAfa7XQmkIt,2020-11-13,63,156774,0.762,0.16,0.828,8.65e-05,0.0968,0.778,-5.499,0.0339,124.012,8,4,energetic
Goodbye,Goodbye,Imanbek,4crczEC1PpoD8TsDsmoWNI,2020-12-18,78,144000,0.741,0.0225,0.931,0.000102,0.191,0.517,-3.447,0.0563,125.011,10,4,energetic
Dolly Song (Devil's Cup),Dolly Song (Devil's Cup),VIZE,530sGWWlefN6YmGtBOPPME,2020-09-11,71,157945,0.815,0.421,0.872,0,0.109,0.512,-4.243,0.111,115.028,9,4,energetic
Mad World,Mad World,Timmy Trumpet,6L5eyrIlO6GkRJAdqQEThe,2020-11-13,72,153303,0.54,0.233,0.892,9.35e-05,0.195,0.152,-4.985,0.11,106.594,11,3,energetic
Save My Life (feat. Lovespeake),Save My Life (feat. Lovespeake),David Guetta,1w8DxFHDDInmn5TovLKKrW,2020-11-13,74,183750,0.704,0.00135,0.745,0.741,0.234,0.0511,-7.664,0.0448,128.002,11,4,energetic
Goosebumps,Goosebumps,HVME,20McUFi8KCIVdNDLrkTDuZ,2020-06-12,92,163208,0.767,0.325,0.659,0,0.13,0.439,-7.429,0.0444,124.946,1,4,energetic
I Follow Rivers,I Follow Rivers,Helion,38eDoBAphAMkPVPLFOkyKI,2020-07-31,24,150720,0.608,0.00658,0.769,0.0717,0.142,0.494,-7.086,0.0373,125.05,0,4,energetic
Don't Leave Me Now,Cup Of Beats,Lost Frequencies,59VDjcpB2I8psQasslQpdK,2020-07-31,73,195079,0.671,0.0258,0.752,0,0.112,0.717,-6.806,0.0304,124.998,6,4,energetic
Space Melody (Edward Artemyev) (feat. Leony),Space Melody (Edward Artemyev) (feat. Leony),VIZE,0FRavXSn6XmeItbuJR3VrR,2020-12-11,77,180151,0.898,0.227,0.759,0.00102,0.104,0.24,-4.942,0.114,127.966,7,4,energetic
Unbreakable (feat. Clarence Coffee Jr.),Unbreakable (feat. Clarence Coffee Jr.),BUNT.,0t7F6nflyhy7UR9yzTBAHl,2020-07-31,63,238627,0.441,0.0105,0.738,0,0.126,0.208,-3.169,0.0449,126.954,4,4,energetic
Hallucinate - Paul Woolford Remix,Hallucinate (Paul Woolford Remix),Dua Lipa,3v7hMuewavfpJx8sytJ4AO,2020-07-22,59,238765,0.568,0.00237,0.768,0.012,0.196,0.523,-7.654,0.0306,123.963,0,4,energetic
You Should Know (feat. Craig Smart),You Should Know (feat. Craig Smart),Sam Feldt,7mA8qSlC9F04DEQV8ZcKqx,2020-07-24,58,142258,0.597,0.0165,0.915,1.6e-05,0.199,0.609,-2.94,0.296,123.982,2,4,energetic
Sun Is Shining,Sun Is Shining,Bob Marley & The Wailers,48xPlyqrp76RSwJirihTHo,2020-07-17,67,185000,0.663,0.00828,0.844,0.00168,0.236,0.638,-4.88,0.255,124.006,4,4,energetic
Sweet Mistake,Sweet Mistake,KAAZE,1VYHeY9ulPnsMHKvXPyG5H,2020-07-24,59,213164,0.545,0.0214,0.709,0,0.141,0.559,-5.662,0.0428,125.004,8,4,energetic
Say My Name,Say My Name,Dimitri Vegas & Like Mike,3GYlQmwfBDo7imFyGPhrl7,2020-07-24,79,159535,0.729,0.0703,0.788,0,0.115,0.857,-4.832,0.0908,118.039,10,4,energetic
Imagine,Imagine,Steve Aoki,5usaydQKInuUpnaWQVTGM0,2020-07-17,65,225000,0.645,0.00334,0.738,0.000105,0.12,0.255,-4.92,0.0589,119.859,1,4,energetic
Lay Your Head On Me (feat. Marcus Mumford),Lay Your Head On Me (feat. Marcus Mumford),Major Lazer,0oB9964bp22Bmok0Dmxlzb,2020-03-26,58,199895,0.658,0.0471,0.765,1.02e-05,0.0936,0.222,-7.002,0.0469,119.974,11,4,energetic
EXHALE (feat. Sia) - Hook N Sling Remix,EXHALE (feat. Sia) [Hook N Sling Remix],kenzie,6Ee4FnGvp1r6jvJNRHXpCD,2020-07-10,55,157706,0.733,0.229,0.848,0.00182,0.0635,0.397,-4.916,0.129,123.004,11,4,energetic
Don't Cry For Me (with Jason Derulo),Don't Cry For Me (with Jason Derulo),Alok,0FLwo3U1NrjocfK2FDisrX,2020-07-10,75,155769,0.69,0.105,0.587,0,0.102,0.278,-6.53,0.0466,104.046,1,4,energetic
Breaking Me - Mike Williams Remix,Breaking Me (Mike Williams Remix),Topic,3NJiiUeeDNxszTgl3gZUjK,2020-07-24,61,186141,0.64,0.0595,0.89,3.44e-06,0.26,0.697,-4.556,0.195,127.101,8,4,energetic
Na Na Na,Na Na Na,Mike Gudmann,4wEleZDYnwkHHudmxR23om,2020-05-22,8,142830,0.773,0.000247,0.948,0.369,0.152,0.22,-5.721,0.107,124.989,11,4,energetic
Erase You,Erase You,KAAZE,6hpUC8LHOj0U1JHuFasl9b,2020-05-22,59,209076,0.563,0.0927,0.741,0,0.142,0.438,-5.151,0.0419,128.002,2,4,energetic
Make Me Feel,Make Me Feel,Helion,7oOSflhUH2MonnByd9FGz3,2020-05-15,55,157968,0.559,0.0135,0.676,0.000553,0.426,0.183,-9.869,0.0803,125.989,1,4,energetic
Higher Ground (feat. John Martin),Higher Ground (feat. John Martin),Martin Garrix,0rohJsT6NWsThpukt0Xxdc,2020-05-14,75,206279,0.442,0.0841,0.619,0,0.0889,0.382,-5.28,0.0321,128.318,1,4,energetic
Some Say - Felix Jaehn Remix,Some Say (Felix Jaehn Remix),Nea,7C1trmcQQ5n5RNy4l6ziCv,2020-01-10,85,186878,0.682,0.406,0.7,0,0.174,0.637,-5.591,0.0397,120.03,6,4,energetic
Coming Home,Coming Home,Dimitri Vangelis & Wyman,09sKH3nKtVZ6ovDReYRAu0,2020-05-08,68,207998,0.614,0.0205,0.921,9.67e-06,0.119,0.427,-4.199,0.0625,127.964,2,4,energetic
By My Side,By My Side,Hot Shade,7hAxByWjSa84N65MzQuJB6,2020-04-03,54,166451,0.742,0.0891,0.737,0,0.0783,0.513,-3.713,0.0393,123.972,8,4,energetic
Weekend,Weekend,LIZOT,4KPYXZUCKYLEEcGmKN4Exs,2020-03-27,78,132775,0.684,0.0612,0.916,0.000341,0.172,0.265,-5.519,0.167,123.937,8,4,energetic
First Class Jazz,First Class Jazz,AronChupa,5IrbesAJuMbOooeJZXI6qs,2020-05-01,48,277685,0.866,0.263,0.437,0.73,0.11,0.489,-9.981,0.114,120.987,5,4,energetic
Lovefool,Lovefool,twocolors,51Of5p3lKZeOg6itfs4og4,2020-05-08,86,190487,0.677,0.0219,0.766,6.81e-06,0.129,0.198,-6.896,0.0568,123.062,6,4,energetic
Thank You [Not So Bad],Thank You [Not So Bad],VIZE,4AqN8IdKCfItCSbuaFch81,2020-02-07,77,197963,0.656,0.201,0.89,1.99e-06,0.101,0.268,-4.981,0.187,100.037,5,4,energetic
ID8,ID8,Dimitri Vangelis & Wyman,2jxfHzOYVLmGKejNRHvqoc,2020-03-06,49,197183,0.576,0.0198,0.948,0.000123,0.683,0.193,-4.251,0.0898,128.029,9,3,energetic
I'm Just Feelin' (Du Du Du),I'm Just Feelin' (Du Du Du),Imanbek,73ThEGwF5i9GrsXXGyZBRa,2020-05-01,76,164884,0.736,0.179,0.657,4.29e-06,0.118,0.548,-7.512,0.0668,115.989,0,4,energetic
Make You Happy (feat. Richard Smitt),Make You Happy (feat. Richard Smitt),Tungevaag,7ovQOFmGBExatsNcE5g0aR,2020-05-15,60,151190,0.635,0.0244,0.718,1.1e-06,0.333,0.594,-5.251,0.039,125.97,9,4,energetic
Outline (feat. Julie Bergan),Outline (feat. Julie Bergan),Crazy Cousinz,1jO5cLkg1lJdYqgR2WPAwM,2020-04-24,59,204373,0.705,0.029,0.701,0,0.179,0.589,-3.444,0.0512,124.967,7,4,energetic
Golden,Golden,Nonsens,1k3vKZLu3aaH7fjjIKt1MB,2020-04-24,55,156800,0.714,0.0318,0.83,0.636,0.178,0.487,-7.037,0.136,149.976,3,4,energetic
Unfamiliar,Unfamiliar,Seeb,2B5ub9OB8rZj5PqvsAwrKo,2020-05-01,67,174811,0.59,0.00882,0.677,0.000147,0.157,0.304,-5.395,0.0577,184.573,0,4,energetic
Never Let Me Down,Never Let Me Down,VIZE,4fdQ9Tu18IJ7RoyTEJ7bhc,2020-04-24,46,153148,0.759,0.21,0.846,0,0.114,0.709,-3.84,0.0452,127.945,10,4,energetic
Me Provocas,Me Provocas,Dynoro,7sEwsJK7Ol0J6PFV9nioxu,2020-04-03,77,147255,0.679,0.0115,0.879,0.0151,0.343,0.325,-3.321,0.0556,126.079,5,4,energetic
Creep - mint Singles,Creep (mint Singles),R3HAB,5LRxdeykOfvKb1aWGrrGyo,2020-03-20,71,161190,0.766,0.112,0.611,0.000606,0.187,0.128,-9.251,0.0542,126.0,11,4,energetic
Kings & Queens - MOTi Remix,Kings & Queens (The Remixes),Ava Max,31LLpb0q1phhd3sRxIsdLz,2020-03-19,69,180952,0.638,0.0364,0.75,0,0.369,0.65,-5.244,0.0754,125.958,1,4,energetic
L.A. Traffic,L.A. Traffic,LittGloss,4iawpO1RzATvvCB95cHFf0,2020-03-13,52,175045,0.631,0.0191,0.81,0.000301,0.434,0.48,-6.891,0.11,123.958,7,4,energetic
Didn't Choose You,Didn't Choose You,CALVIN,5z0p4PtX0SxxeAdgTlHXe9,2020-03-20,60,204428,0.589,0.0887,0.56,0,0.0885,0.371,-7.148,0.0411,125.087,2,4,energetic
Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),Martin Garrix,4RVtBlHFKj51Ipvpfv5ER4,2020-02-27,78,174062,0.573,0.212,0.739,0,0.175,0.363,-5.455,0.0581,120.077,9,4,energetic
Outta My Head,Outta My Head,Love Harder,2IaMy0anocqVCj9vMe8elL,2020-02-21,59,156987,0.803,0.133,0.495,0,0.0936,0.598,-6.065,0.0453,126.115,9,4,energetic
Where You Wanna Be,Where You Wanna Be,R3HAB,7qbjS6uKZlv7K08CNcEqYR,2020-03-13,53,158709,0.766,0.329,0.698,0,0.0835,0.204,-7.549,0.228,123.926,3,4,energetic
Kids,Kids,Sondr,10A0QRPnDy605pBZ5Lw3pL,2020-03-06,59,147725,0.583,0.00198,0.922,0.000107,0.307,0.34,-4.476,0.0569,128.038,5,4,energetic
One Drink,One Drink,PBH & Jack,5jNybMulXPmjstztzLe6bW,2020-01-24,56,149268,0.721,0.0653,0.833,0.223,0.242,0.717,-5.972,0.0419,122.987,2,4,energetic
Wonderful Days,Wonderful Days,Klaas,2SxEhpC5404o1dzFL3jLDo,2020-01-24,56,148095,0.613,0.0974,0.932,0.00678,0.16,0.223,-3.856,0.0469,126.087,10,4,energetic
Rely,Rely,Karen Harding,2OmwAeV7OLkd6XkzHqVYeG,2020-02-21,39,173104,0.676,0.388,0.916,0.000141,0.117,0.714,-3.896,0.0553,120.063,5,4,energetic
One More Night,One More Night,Labi Ramaj,0Ov2L3hgjc5TlxKuBpKOQK,2020-02-20,2,180972,0.62,0.00402,0.897,8.56e-05,0.108,0.183,-3.595,0.086,126.013,11,4,energetic
Can't Let Go (feat. Harry Hudson),Can't Let Go (feat. Harry Hudson),Frank Walker,2wlJujDcmEpJ4egO6Sx56w,2020-02-21,63,208739,0.618,0.00503,0.838,1.04e-05,0.175,0.46,-4.992,0.178,119.007,7,4,energetic
Lambada,Lambada,Hr. Troels,1JyRjcUxnDd0TaR5Sd0V3c,2020-01-31,66,186666,0.689,0.15,0.795,3.17e-06,0.123,0.513,-4.633,0.0627,126.082,2,4,energetic
Don't Talk To Me (feat. Riton & Faangs) (feat. Riton),Don't Talk To Me (feat. Riton & Faangs) (feat. Riton),N.F.I,79FvMvQ0xcV2wDdP059HDX,2020-01-31,57,206666,0.775,0.0164,0.681,3.08e-05,0.326,0.731,-6.262,0.0736,123.957,9,4,energetic
Day 'N' Nite - Martin Jensen Edit,Day 'N' Nite (Martin Jensen Edit),Stefy De Cicco,0ou367q5bmco9pZNxq80iD,2020-01-17,71,166200,0.766,0.0611,0.849,0.0809,0.0536,0.589,-5.42,0.0361,125.033,11,4,energetic
Lonely (feat. Lake),Lonely (feat. Lake),HIDDN,5GMJi8MANU80j7KyJvtZVw,2020-01-10,57,183414,0.69,0.13,0.853,5.94e-05,0.124,0.347,-6.114,0.0441,123.025,0,4,energetic
Better Off Without You (feat. Shift K3Y),Better Off Without You (feat. Shift K3Y),Becky Hill,3oIVK7arAFuUOCGafPLxSC,2020-01-10,74,198742,0.682,0.0566,0.855,1e-06,0.101,0.304,-3.282,0.0401,124.004,7,4,energetic
Worlds Collide - Edison Cole Remix,Worlds Collide (Remixes),NERVO,3JqpIjrQfmW68YkpxXWPL4,2019-11-22,57,192413,0.631,0.0149,0.862,6.23e-05,0.103,0.438,-4.114,0.0515,145.01,8,4,energetic
Day Or Night,Day Or Night,Mike Williams,2Y3P9IFAeNGH9qTZDp9N6W,2019-08-30,62,174374,0.619,0.00826,0.881,0.0941,0.0995,0.534,-4.087,0.0335,128.036,5,4,energetic
Lights Go Down,Lights Go Down,Mike Candys,2shD8wlebq8fDg6ChqOPkC,2019-10-18,57,155520,0.741,0.00254,0.812,0.104,0.301,0.146,-5.356,0.039,124.991,1,4,energetic
Pressure,Pressure,Seth Hills,7f2d3p6nzGFR6874f0E7E7,2019-12-20,43,135585,0.708,0.00885,0.863,0.366,0.285,0.437,-4.001,0.0606,127.981,9,4,energetic
Takeaway - Andrew Rayel Remix,Takeaway - The Remixes,The Chainsmokers,16QhpULFOW9fE2yvXsJV6A,2019-11-01,62,180000,0.468,0.000187,0.83,0,0.0875,0.162,-3.301,0.0727,126.835,8,4,energetic
Do Bad Well (feat. Nevve),Do Bad Well (feat. Nevve),KSHMR,7zHrHnVSQwI95FGHewXDl8,2019-10-11,63,204374,0.604,0.0512,0.894,0.000315,0.234,0.415,-4.755,0.113,127.964,5,4,energetic
Mr. Navigator,Mr. Navigator,Armin van Buuren,6MUZSRiBO5mpq5qQkFgAgz,2019-09-13,59,152238,0.759,0.0212,0.948,0.336,0.366,0.181,-5.465,0.114,134.085,1,4,energetic
